item_id,category,product_type,brand,color,title,description,price,image_url
item_00250,sports,dumbbell set,Zenith,black,Zenith Black Dumbbell Set,"Zenith Black Dumbbell Set designed for sports enthusiasts. This reliable dumbbell set features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",93.96,https://images.unsplash.com/photo-1000000000250?auto=format&fit=crop&w=400&q=80
item_00251,books,psychology book,Apex,green,Apex Green Psychology Book,"Apex Green Psychology Book designed for books enthusiasts. This reliable psychology book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",804.03,https://images.unsplash.com/photo-1000000000251?auto=format&fit=crop&w=400&q=80
item_00252,electronics,mechanical keyboard,Summit,red,Summit Red Mechanical Keyboard,"Summit Red Mechanical Keyboard designed for electronics enthusiasts. This reliable mechanical keyboard features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",46.59,https://images.unsplash.com/photo-1000000000252?auto=format&fit=crop&w=400&q=80
item_00253,home,kitchen scale,Nova,blue,Nova Blue Kitchen Scale,"Nova Blue Kitchen Scale designed for home enthusiasts. This reliable kitchen scale features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",58.2,https://images.unsplash.com/photo-1000000000253?auto=format&fit=crop&w=400&q=80
item_00254,fashion,denim jacket,Vertex,brown,Vertex Brown Denim Jacket,"Vertex Brown Denim Jacket designed for fashion enthusiasts. This reliable denim jacket features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",716.12,https://images.unsplash.com/photo-1000000000254?auto=format&fit=crop&w=400&q=80
item_00255,beauty,lip balm,Lumina,silver,Lumina Silver Lip Balm,"Lumina Silver Lip Balm designed for beauty enthusiasts. This reliable lip balm features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",866.79,https://images.unsplash.com/photo-1000000000255?auto=format&fit=crop&w=400&q=80
item_00256,sports,hiking backpack,Atlas,red,Atlas Red Hiking Backpack,"Atlas Red Hiking Backpack designed for sports enthusiasts. This reliable hiking backpack features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",58.46,https://images.unsplash.com/photo-1000000000256?auto=format&fit=crop&w=400&q=80
item_00257,books,psychology book,Summit,white,Summit White Psychology Book,"Summit White Psychology Book designed for books enthusiasts. This reliable psychology book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",625.67,https://images.unsplash.com/photo-1000000000257?auto=format&fit=crop&w=400&q=80
item_00258,electronics,smartphone,Nexa,red,Nexa Red Smartphone,"Nexa Red Smartphone designed for electronics enthusiasts. This reliable smartphone features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",519.47,https://images.unsplash.com/photo-1000000000258?auto=format&fit=crop&w=400&q=80
item_00259,home,desk lamp,Apex,gray,Apex Gray Desk Lamp,"Apex Gray Desk Lamp designed for home enthusiasts. This reliable desk lamp features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",39.3,https://images.unsplash.com/photo-1000000000259?auto=format&fit=crop&w=400&q=80
item_00260,fashion,sunglasses,Zenith,gray,Zenith Gray Sunglasses,"Zenith Gray Sunglasses designed for fashion enthusiasts. This reliable sunglasses features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",674.89,https://images.unsplash.com/photo-1000000000260?auto=format&fit=crop&w=400&q=80
item_00261,beauty,sunscreen,Apex,white,Apex White Sunscreen,"Apex White Sunscreen designed for beauty enthusiasts. This reliable sunscreen features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",854.24,https://images.unsplash.com/photo-1000000000261?auto=format&fit=crop&w=400&q=80
item_00262,sports,resistance bands,Orion,silver,Orion Silver Resistance Bands,"Orion Silver Resistance Bands designed for sports enthusiasts. This reliable resistance bands features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",305.94,https://images.unsplash.com/photo-1000000000262?auto=format&fit=crop&w=400&q=80
item_00263,books,psychology book,Atlas,green,Atlas Green Psychology Book,"Atlas Green Psychology Book designed for books enthusiasts. This reliable psychology book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",402.96,https://images.unsplash.com/photo-1000000000263?auto=format&fit=crop&w=400&q=80
item_00264,electronics,wireless headphones,Apex,green,Apex Green Wireless Headphones,"Apex Green Wireless Headphones designed for electronics enthusiasts. This reliable wireless headphones features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",195.71,https://images.unsplash.com/photo-1000000000264?auto=format&fit=crop&w=400&q=80
item_00265,home,water bottle,Lumina,black,Lumina Black Water Bottle,"Lumina Black Water Bottle designed for home enthusiasts. This reliable water bottle features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",348.5,https://images.unsplash.com/photo-1000000000265?auto=format&fit=crop&w=400&q=80
item_00266,fashion,cotton t-shirt,Atlas,red,Atlas Red Cotton T-Shirt,"Atlas Red Cotton T-Shirt designed for fashion enthusiasts. This reliable cotton t-shirt features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",998.75,https://images.unsplash.com/photo-1000000000266?auto=format&fit=crop&w=400&q=80
item_00267,beauty,body lotion,Lumina,blue,Lumina Blue Body Lotion,"Lumina Blue Body Lotion designed for beauty enthusiasts. This reliable body lotion features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",413.85,https://images.unsplash.com/photo-1000000000267?auto=format&fit=crop&w=400&q=80
item_00268,sports,resistance bands,Vertex,black,Vertex Black Resistance Bands,"Vertex Black Resistance Bands designed for sports enthusiasts. This reliable resistance bands features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",997.59,https://images.unsplash.com/photo-1000000000268?auto=format&fit=crop&w=400&q=80
item_00269,books,personal finance book,Nexa,gray,Nexa Gray Personal Finance Book,"Nexa Gray Personal Finance Book designed for books enthusiasts. This reliable personal finance book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",599.25,https://images.unsplash.com/photo-1000000000269?auto=format&fit=crop&w=400&q=80
item_00270,electronics,wireless headphones,Orion,red,Orion Red Wireless Headphones,"Orion Red Wireless Headphones designed for electronics enthusiasts. This reliable wireless headphones features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",501.94,https://images.unsplash.com/photo-1000000000270?auto=format&fit=crop&w=400&q=80
item_00271,home,water bottle,Orion,white,Orion White Water Bottle,"Orion White Water Bottle designed for home enthusiasts. This reliable water bottle features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",371.71,https://images.unsplash.com/photo-1000000000271?auto=format&fit=crop&w=400&q=80
item_00272,fashion,running shoes,Nova,blue,Nova Blue Running Shoes,"Nova Blue Running Shoes designed for fashion enthusiasts. This reliable running shoes features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",27.48,https://images.unsplash.com/photo-1000000000272?auto=format&fit=crop&w=400&q=80
item_00273,beauty,shampoo,Orion,red,Orion Red Shampoo,"Orion Red Shampoo designed for beauty enthusiasts. This reliable shampoo features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",638.18,https://images.unsplash.com/photo-1000000000273?auto=format&fit=crop&w=400&q=80
item_00274,sports,sports bottle,Orion,red,Orion Red Sports Bottle,"Orion Red Sports Bottle designed for sports enthusiasts. This reliable sports bottle features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",959.61,https://images.unsplash.com/photo-1000000000274?auto=format&fit=crop&w=400&q=80
item_00275,books,history book,Summit,silver,Summit Silver History Book,"Summit Silver History Book designed for books enthusiasts. This reliable history book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",545.44,https://images.unsplash.com/photo-1000000000275?auto=format&fit=crop&w=400&q=80
item_00276,electronics,tablet,Apex,blue,Apex Blue Tablet,"Apex Blue Tablet designed for electronics enthusiasts. This reliable tablet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",242.74,https://images.unsplash.com/photo-1000000000276?auto=format&fit=crop&w=400&q=80
item_00277,home,water bottle,Pulse,blue,Pulse Blue Water Bottle,"Pulse Blue Water Bottle designed for home enthusiasts. This reliable water bottle features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",909.96,https://images.unsplash.com/photo-1000000000277?auto=format&fit=crop&w=400&q=80
item_00278,fashion,denim jacket,Pulse,brown,Pulse Brown Denim Jacket,"Pulse Brown Denim Jacket designed for fashion enthusiasts. This reliable denim jacket features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",594.83,https://images.unsplash.com/photo-1000000000278?auto=format&fit=crop&w=400&q=80
item_00279,beauty,lip balm,Lumina,gray,Lumina Gray Lip Balm,"Lumina Gray Lip Balm designed for beauty enthusiasts. This reliable lip balm features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",306.38,https://images.unsplash.com/photo-1000000000279?auto=format&fit=crop&w=400&q=80
item_00280,sports,football,Apex,blue,Apex Blue Football,"Apex Blue Football designed for sports enthusiasts. This reliable football features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",163.88,https://images.unsplash.com/photo-1000000000280?auto=format&fit=crop&w=400&q=80
item_00281,books,science fiction novel,Orion,silver,Orion Silver Science Fiction Novel,"Orion Silver Science Fiction Novel designed for books enthusiasts. This reliable science fiction novel features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",290.4,https://images.unsplash.com/photo-1000000000281?auto=format&fit=crop&w=400&q=80
item_00282,electronics,wireless headphones,Pulse,blue,Pulse Blue Wireless Headphones,"Pulse Blue Wireless Headphones designed for electronics enthusiasts. This reliable wireless headphones features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",785.98,https://images.unsplash.com/photo-1000000000282?auto=format&fit=crop&w=400&q=80
item_00283,home,kitchen scale,Lumina,red,Lumina Red Kitchen Scale,"Lumina Red Kitchen Scale designed for home enthusiasts. This reliable kitchen scale features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",481.48,https://images.unsplash.com/photo-1000000000283?auto=format&fit=crop&w=400&q=80
item_00284,fashion,wrist watch,Summit,green,Summit Green Wrist Watch,"Summit Green Wrist Watch designed for fashion enthusiasts. This reliable wrist watch features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",816.48,https://images.unsplash.com/photo-1000000000284?auto=format&fit=crop&w=400&q=80
item_00285,beauty,lip balm,Lumina,brown,Lumina Brown Lip Balm,"Lumina Brown Lip Balm designed for beauty enthusiasts. This reliable lip balm features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",789.7,https://images.unsplash.com/photo-1000000000285?auto=format&fit=crop&w=400&q=80
item_00286,sports,tennis racket,Vertex,white,Vertex White Tennis Racket,"Vertex White Tennis Racket designed for sports enthusiasts. This reliable tennis racket features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",110.87,https://images.unsplash.com/photo-1000000000286?auto=format&fit=crop&w=400&q=80
item_00287,books,personal finance book,Zenith,gray,Zenith Gray Personal Finance Book,"Zenith Gray Personal Finance Book designed for books enthusiasts. This reliable personal finance book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",955.79,https://images.unsplash.com/photo-1000000000287?auto=format&fit=crop&w=400&q=80
item_00288,electronics,webcam,Pulse,brown,Pulse Brown Webcam,"Pulse Brown Webcam designed for electronics enthusiasts. This reliable webcam features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",45.47,https://images.unsplash.com/photo-1000000000288?auto=format&fit=crop&w=400&q=80
item_00289,home,storage organizer,Summit,brown,Summit Brown Storage Organizer,"Summit Brown Storage Organizer designed for home enthusiasts. This reliable storage organizer features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",111.96,https://images.unsplash.com/photo-1000000000289?auto=format&fit=crop&w=400&q=80
item_00290,fashion,denim jacket,Nova,black,Nova Black Denim Jacket,"Nova Black Denim Jacket designed for fashion enthusiasts. This reliable denim jacket features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",74.87,https://images.unsplash.com/photo-1000000000290?auto=format&fit=crop&w=400&q=80
item_00291,beauty,shampoo,Summit,red,Summit Red Shampoo,"Summit Red Shampoo designed for beauty enthusiasts. This reliable shampoo features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",520.92,https://images.unsplash.com/photo-1000000000291?auto=format&fit=crop&w=400&q=80
item_00292,sports,football,Orion,black,Orion Black Football,"Orion Black Football designed for sports enthusiasts. This reliable football features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",120.47,https://images.unsplash.com/photo-1000000000292?auto=format&fit=crop&w=400&q=80
item_00293,books,data science book,Lumina,red,Lumina Red Data Science Book,"Lumina Red Data Science Book designed for books enthusiasts. This reliable data science book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",69.91,https://images.unsplash.com/photo-1000000000293?auto=format&fit=crop&w=400&q=80
item_00294,electronics,tablet,Lumina,red,Lumina Red Tablet,"Lumina Red Tablet designed for electronics enthusiasts. This reliable tablet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",309.04,https://images.unsplash.com/photo-1000000000294?auto=format&fit=crop&w=400&q=80
item_00295,home,coffee maker,Zenith,red,Zenith Red Coffee Maker,"Zenith Red Coffee Maker designed for home enthusiasts. This reliable coffee maker features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",422.43,https://images.unsplash.com/photo-1000000000295?auto=format&fit=crop&w=400&q=80
item_00296,fashion,hoodie,Nova,blue,Nova Blue Hoodie,"Nova Blue Hoodie designed for fashion enthusiasts. This reliable hoodie features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",864.13,https://images.unsplash.com/photo-1000000000296?auto=format&fit=crop&w=400&q=80
item_00297,beauty,face moisturizer,Vertex,black,Vertex Black Face Moisturizer,"Vertex Black Face Moisturizer designed for beauty enthusiasts. This reliable face moisturizer features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",513.08,https://images.unsplash.com/photo-1000000000297?auto=format&fit=crop&w=400&q=80
item_00298,sports,cycling helmet,Zenith,black,Zenith Black Cycling Helmet,"Zenith Black Cycling Helmet designed for sports enthusiasts. This reliable cycling helmet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",437.0,https://images.unsplash.com/photo-1000000000298?auto=format&fit=crop&w=400&q=80
item_00299,books,science fiction novel,Pulse,silver,Pulse Silver Science Fiction Novel,"Pulse Silver Science Fiction Novel designed for books enthusiasts. This reliable science fiction novel features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",842.78,https://images.unsplash.com/photo-1000000000299?auto=format&fit=crop&w=400&q=80
item_00300,electronics,portable speaker,Apex,white,Apex White Portable Speaker,"Apex White Portable Speaker designed for electronics enthusiasts. This reliable portable speaker features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",250.05,https://images.unsplash.com/photo-1000000000300?auto=format&fit=crop&w=400&q=80
item_00301,home,air purifier,Summit,red,Summit Red Air Purifier,"Summit Red Air Purifier designed for home enthusiasts. This reliable air purifier features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",686.42,https://images.unsplash.com/photo-1000000000301?auto=format&fit=crop&w=400&q=80
item_00302,fashion,denim jacket,Apex,gray,Apex Gray Denim Jacket,"Apex Gray Denim Jacket designed for fashion enthusiasts. This reliable denim jacket features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",931.07,https://images.unsplash.com/photo-1000000000302?auto=format&fit=crop&w=400&q=80
item_00303,beauty,perfume,Zenith,black,Zenith Black Perfume,"Zenith Black Perfume designed for beauty enthusiasts. This reliable perfume features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",466.15,https://images.unsplash.com/photo-1000000000303?auto=format&fit=crop&w=400&q=80
item_00304,sports,football,Atlas,white,Atlas White Football,"Atlas White Football designed for sports enthusiasts. This reliable football features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",56.89,https://images.unsplash.com/photo-1000000000304?auto=format&fit=crop&w=400&q=80
item_00305,books,business strategy book,Orion,white,Orion White Business Strategy Book,"Orion White Business Strategy Book designed for books enthusiasts. This reliable business strategy book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",919.62,https://images.unsplash.com/photo-1000000000305?auto=format&fit=crop&w=400&q=80
item_00306,electronics,wireless headphones,Nova,brown,Nova Brown Wireless Headphones,"Nova Brown Wireless Headphones designed for electronics enthusiasts. This reliable wireless headphones features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",40.96,https://images.unsplash.com/photo-1000000000306?auto=format&fit=crop&w=400&q=80
item_00307,home,coffee maker,Vertex,black,Vertex Black Coffee Maker,"Vertex Black Coffee Maker designed for home enthusiasts. This reliable coffee maker features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",623.94,https://images.unsplash.com/photo-1000000000307?auto=format&fit=crop&w=400&q=80
item_00308,fashion,cotton t-shirt,Apex,black,Apex Black Cotton T-Shirt,"Apex Black Cotton T-Shirt designed for fashion enthusiasts. This reliable cotton t-shirt features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",594.28,https://images.unsplash.com/photo-1000000000308?auto=format&fit=crop&w=400&q=80
item_00309,beauty,hair dryer,Lumina,silver,Lumina Silver Hair Dryer,"Lumina Silver Hair Dryer designed for beauty enthusiasts. This reliable hair dryer features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",14.68,https://images.unsplash.com/photo-1000000000309?auto=format&fit=crop&w=400&q=80
item_00310,sports,cycling helmet,Nexa,green,Nexa Green Cycling Helmet,"Nexa Green Cycling Helmet designed for sports enthusiasts. This reliable cycling helmet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",171.11,https://images.unsplash.com/photo-1000000000310?auto=format&fit=crop&w=400&q=80
item_00311,books,personal finance book,Nexa,silver,Nexa Silver Personal Finance Book,"Nexa Silver Personal Finance Book designed for books enthusiasts. This reliable personal finance book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",856.93,https://images.unsplash.com/photo-1000000000311?auto=format&fit=crop&w=400&q=80
item_00312,electronics,mechanical keyboard,Apex,white,Apex White Mechanical Keyboard,"Apex White Mechanical Keyboard designed for electronics enthusiasts. This reliable mechanical keyboard features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",459.9,https://images.unsplash.com/photo-1000000000312?auto=format&fit=crop&w=400&q=80
item_00313,home,water bottle,Summit,green,Summit Green Water Bottle,"Summit Green Water Bottle designed for home enthusiasts. This reliable water bottle features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",984.79,https://images.unsplash.com/photo-1000000000313?auto=format&fit=crop&w=400&q=80
item_00314,fashion,running shoes,Orion,gray,Orion Gray Running Shoes,"Orion Gray Running Shoes designed for fashion enthusiasts. This reliable running shoes features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",325.21,https://images.unsplash.com/photo-1000000000314?auto=format&fit=crop&w=400&q=80
item_00315,beauty,body lotion,Pulse,silver,Pulse Silver Body Lotion,"Pulse Silver Body Lotion designed for beauty enthusiasts. This reliable body lotion features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",604.72,https://images.unsplash.com/photo-1000000000315?auto=format&fit=crop&w=400&q=80
item_00316,sports,cycling helmet,Apex,green,Apex Green Cycling Helmet,"Apex Green Cycling Helmet designed for sports enthusiasts. This reliable cycling helmet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",324.45,https://images.unsplash.com/photo-1000000000316?auto=format&fit=crop&w=400&q=80
item_00317,books,history book,Nexa,black,Nexa Black History Book,"Nexa Black History Book designed for books enthusiasts. This reliable history book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",39.53,https://images.unsplash.com/photo-1000000000317?auto=format&fit=crop&w=400&q=80
item_00318,electronics,fitness tracker,Orion,red,Orion Red Fitness Tracker,"Orion Red Fitness Tracker designed for electronics enthusiasts. This reliable fitness tracker features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",173.82,https://images.unsplash.com/photo-1000000000318?auto=format&fit=crop&w=400&q=80
item_00319,home,desk lamp,Lumina,gray,Lumina Gray Desk Lamp,"Lumina Gray Desk Lamp designed for home enthusiasts. This reliable desk lamp features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",711.0,https://images.unsplash.com/photo-1000000000319?auto=format&fit=crop&w=400&q=80
item_00320,fashion,denim jacket,Atlas,silver,Atlas Silver Denim Jacket,"Atlas Silver Denim Jacket designed for fashion enthusiasts. This reliable denim jacket features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",891.11,https://images.unsplash.com/photo-1000000000320?auto=format&fit=crop&w=400&q=80
item_00321,beauty,perfume,Vertex,green,Vertex Green Perfume,"Vertex Green Perfume designed for beauty enthusiasts. This reliable perfume features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",134.76,https://images.unsplash.com/photo-1000000000321?auto=format&fit=crop&w=400&q=80
item_00322,sports,football,Vertex,gray,Vertex Gray Football,"Vertex Gray Football designed for sports enthusiasts. This reliable football features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",181.2,https://images.unsplash.com/photo-1000000000322?auto=format&fit=crop&w=400&q=80
item_00323,books,cooking book,Atlas,green,Atlas Green Cooking Book,"Atlas Green Cooking Book designed for books enthusiasts. This reliable cooking book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",991.85,https://images.unsplash.com/photo-1000000000323?auto=format&fit=crop&w=400&q=80
item_00324,electronics,mechanical keyboard,Nova,brown,Nova Brown Mechanical Keyboard,"Nova Brown Mechanical Keyboard designed for electronics enthusiasts. This reliable mechanical keyboard features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",993.14,https://images.unsplash.com/photo-1000000000324?auto=format&fit=crop&w=400&q=80
item_00325,home,desk lamp,Pulse,green,Pulse Green Desk Lamp,"Pulse Green Desk Lamp designed for home enthusiasts. This reliable desk lamp features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",135.63,https://images.unsplash.com/photo-1000000000325?auto=format&fit=crop&w=400&q=80
item_00326,fashion,winter coat,Nexa,black,Nexa Black Winter Coat,"Nexa Black Winter Coat designed for fashion enthusiasts. This reliable winter coat features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",540.83,https://images.unsplash.com/photo-1000000000326?auto=format&fit=crop&w=400&q=80
item_00327,beauty,sunscreen,Vertex,green,Vertex Green Sunscreen,"Vertex Green Sunscreen designed for beauty enthusiasts. This reliable sunscreen features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",280.45,https://images.unsplash.com/photo-1000000000327?auto=format&fit=crop&w=400&q=80
item_00328,sports,hiking backpack,Nova,red,Nova Red Hiking Backpack,"Nova Red Hiking Backpack designed for sports enthusiasts. This reliable hiking backpack features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",301.8,https://images.unsplash.com/photo-1000000000328?auto=format&fit=crop&w=400&q=80
item_00329,books,personal finance book,Orion,gray,Orion Gray Personal Finance Book,"Orion Gray Personal Finance Book designed for books enthusiasts. This reliable personal finance book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",837.87,https://images.unsplash.com/photo-1000000000329?auto=format&fit=crop&w=400&q=80
item_00330,electronics,smartphone,Nova,black,Nova Black Smartphone,"Nova Black Smartphone designed for electronics enthusiasts. This reliable smartphone features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",238.96,https://images.unsplash.com/photo-1000000000330?auto=format&fit=crop&w=400&q=80
item_00331,home,vacuum cleaner,Nexa,silver,Nexa Silver Vacuum Cleaner,"Nexa Silver Vacuum Cleaner designed for home enthusiasts. This reliable vacuum cleaner features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",261.12,https://images.unsplash.com/photo-1000000000331?auto=format&fit=crop&w=400&q=80
item_00332,fashion,winter coat,Lumina,white,Lumina White Winter Coat,"Lumina White Winter Coat designed for fashion enthusiasts. This reliable winter coat features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",402.19,https://images.unsplash.com/photo-1000000000332?auto=format&fit=crop&w=400&q=80
item_00333,beauty,hair dryer,Atlas,gray,Atlas Gray Hair Dryer,"Atlas Gray Hair Dryer designed for beauty enthusiasts. This reliable hair dryer features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",728.5,https://images.unsplash.com/photo-1000000000333?auto=format&fit=crop&w=400&q=80
item_00334,sports,football,Pulse,blue,Pulse Blue Football,"Pulse Blue Football designed for sports enthusiasts. This reliable football features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",983.57,https://images.unsplash.com/photo-1000000000334?auto=format&fit=crop&w=400&q=80
item_00335,books,psychology book,Vertex,red,Vertex Red Psychology Book,"Vertex Red Psychology Book designed for books enthusiasts. This reliable psychology book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",519.43,https://images.unsplash.com/photo-1000000000335?auto=format&fit=crop&w=400&q=80
item_00336,electronics,tablet,Nova,black,Nova Black Tablet,"Nova Black Tablet designed for electronics enthusiasts. This reliable tablet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",525.02,https://images.unsplash.com/photo-1000000000336?auto=format&fit=crop&w=400&q=80
item_00337,home,kitchen scale,Zenith,red,Zenith Red Kitchen Scale,"Zenith Red Kitchen Scale designed for home enthusiasts. This reliable kitchen scale features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",103.12,https://images.unsplash.com/photo-1000000000337?auto=format&fit=crop&w=400&q=80
item_00338,fashion,sunglasses,Nexa,gray,Nexa Gray Sunglasses,"Nexa Gray Sunglasses designed for fashion enthusiasts. This reliable sunglasses features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",685.75,https://images.unsplash.com/photo-1000000000338?auto=format&fit=crop&w=400&q=80
